employee_id,gender,ethnicity,age,disability_status,lgbtq_status,minority_status,veteran_status,division,manager,hire_year,performance_rating,salary,attrition
4951,Male,White,35,,,,,IT,No,2023,2.75,50809.4,False
4952,Male,White,40,,,,,HR,No,2021,2.64,97452.12,True
4953,Female,White,28,,,,,Finance,No,2020,2.6,52330.14,False
4954,Male,White,45,,,,,Finance,Yes,2021,5.0,61578.43,False
4955,Male,White,44,,,,,Operations,No,2022,3.92,84755.88,True
4956,Male,White,34,,,,,HR,No,2022,3.74,62273.99,False
4957,Male,Latin,47,,,,,HR,No,2023,2.65,65718.33,False
4958,Female,White,45,,,,,Marketing,No,2020,4.0,55912.7,True
4959,Male,White,26,,,,,RD,No,2020,3.41,60877.51,False
4960,Male,Asian,41,,,,,IT,No,2023,3.67,63501.78,False
4961,Male,White,28,,,,,Marketing,Yes,2023,2.72,73294.15,False
4962,Male,Middle Eastern,41,,,,,Sales,No,2020,3.63,55351.27,False
4963,Male,White,35,,,,,Sales,No,2021,3.16,53508.79,False
4964,Female,White,32,,,,,RD,No,2021,2.89,51393.92,False
4965,Male,White,45,,,,,Sales,No,2023,4.09,43981.19,True
4966,Male,White,33,,,,,IT,No,2021,2.27,41143.55,False
4967,Male,Other,32,,,,,Sales,No,2020,3.95,69457.51,False
4968,Male,White,32,,,,,Sales,No,2022,4.05,79078.94,False
4969,Male,White,52,,,,,Finance,No,2022,2.8,78065.68,False
4970,Male,Asian,43,,,,,HR,No,2021,2.84,26343.12,False
4971,Female,White,60,,,,,Finance,Yes,2023,3.32,56418.1,False
4972,Female,Asian,55,,,,,Marketing,No,2023,3.73,40132.02,False
4973,Transgender,White,45,,,,,Marketing,No,2023,3.38,67156.06,True
4974,Male,Asian,39,,,,,Finance,No,2023,3.85,52859.38,False
4975,Female,White,25,,,,,HR,No,2023,4.91,67968.38,False
4976,Male,White,55,,,,,IT,No,2021,3.09,64712.7,True
4977,Female,White,29,,,,,Operations,No,2022,2.13,33635.17,False
4978,Male,White,43,,,,,Finance,No,2022,4.16,50493.71,False
4979,Female,Middle Eastern,26,,,,,Finance,No,2021,4.85,59879.83,False
4980,Female,Middle Eastern,30,,,,,RD,No,2023,3.81,61043.52,False
4981,Male,White,47,,,,,IT,No,2021,2.63,43914.85,False
4982,Female,White,38,,,,,HR,No,2022,3.4,38596.86,False
4983,Female,White,58,,,,,IT,Yes,2020,2.61,60576.19,True
4984,Male,White,60,,,,,Finance,No,2021,4.01,43944.99,True
4985,Male,White,34,,,,,IT,Yes,2023,2.42,39970.56,False
4986,Male,White,26,,,,,Sales,No,2022,3.26,58322.89,False
4987,Female,White,47,,,,,Sales,No,2022,2.7,53059.44,True
4988,Male,Black,27,,,,,HR,No,2022,3.6,46641.59,False
4989,Prefer not to say,White,44,,,,,Operations,No,2022,3.21,54443.95,False
4990,Prefer not to say,White,44,,,,,HR,No,2023,3.64,65207.54,True
4991,Female,White,41,,,,,Sales,No,2020,3.52,49861.75,False
4992,Female,Asian,64,,,,,Marketing,No,2022,2.71,54698.06,True
4993,Male,White,32,,,,,IT,No,2021,4.0,59292.97,False
4994,Female,White,63,,,,,Finance,No,2020,3.46,62113.57,False
4995,Male,White,26,,,,,IT,No,2022,2.71,78173.08,True
4996,Female,White,44,,,,,RD,No,2020,5.0,71381.62,False
4997,Male,White,40,,,,,Finance,No,2021,3.88,84323.16,True
4998,Female,Black,31,,,,,Finance,No,2022,3.38,64229.78,False
4999,Male,White,37,,,,,HR,No,2021,4.63,68578.36,False
5000,Prefer not to say,Black,43,,,,,Sales,No,2023,4.97,52648.67,False
5001,Male,Asian,43,,,,,Sales,No,2022,3.38,53265.23,False
5002,Male,White,40,,,,,Marketing,No,2022,3.78,51833.34,False
5003,Male,White,26,,,,,Marketing,No,2022,2.71,65067.94,False
5004,Male,Black,35,,,,,Sales,No,2022,3.38,67914.73,False
5005,Prefer not to say,White,41,,,,,Operations,No,2023,3.34,54114.99,True
5006,Male,Asian,30,,,,,Marketing,No,2022,3.65,57997.56,False
5007,Male,White,32,,,,,Marketing,No,2020,3.77,54839.57,True
5008,Male,White,32,,,,,IT,No,2022,3.95,68140.31,True
5009,Female,White,27,,,,,RD,No,2023,3.69,52218.51,True
5010,Female,White,41,,,,,IT,No,2022,2.53,49594.75,True
5011,Female,Asian,41,,,,,Marketing,No,2020,2.75,45374.81,False
5012,Female,Asian,45,,,,,Sales,No,2023,3.06,60071.34,False
5013,Female,White,44,,,,,Sales,No,2023,3.27,58464.86,False
5014,Female,White,35,,,,,Operations,Yes,2020,4.34,53887.78,False
5015,Female,White,24,,,,,Operations,No,2020,2.57,63407.38,False
5016,Male,Asian,35,,,,,IT,No,2020,3.21,52904.03,False
5017,Male,White,39,,,,,HR,No,2020,4.26,81897.77,False
5018,Male,Latin,52,,,,,IT,No,2020,3.26,50392.01,False
5019,Male,White,35,,,,,Marketing,No,2023,3.87,62195.43,False
5020,Male,White,33,,,,,Operations,No,2023,3.39,43928.52,True
5021,Male,White,43,,,,,Marketing,No,2022,3.71,59796.88,False
5022,Male,Black,32,,,,,IT,No,2022,3.32,35824.92,False
5023,Male,White,39,,,,,Finance,No,2021,4.03,76194.75,False
5024,Transgender,White,55,,,,,Operations,No,2022,2.26,76497.56,True
5025,Other,White,43,,,,,IT,No,2022,3.21,76762.55,False
5026,Male,White,43,,,,,HR,No,2020,3.74,65433.09,False
5027,Female,White,33,,,,,Sales,No,2020,3.93,47657.79,False
5028,Other,Asian,37,,,,,IT,No,2022,4.69,47695.4,False
5029,Male,Asian,54,,,,,Sales,No,2021,3.19,79157.32,False
5030,Male,White,30,,,,,Sales,Yes,2020,4.68,86535.16,True
5031,Female,Prefer not to say,44,,,,,Sales,No,2022,2.97,61491.26,False
5032,Male,White,43,,,,,Operations,No,2022,4.56,57265.49,True
5033,Female,White,35,,,,,IT,No,2023,4.15,78687.0,False
5034,Prefer not to say,Asian,52,,,,,Marketing,Yes,2021,2.77,49124.21,False
5035,Female,White,37,,,,,Finance,No,2023,3.75,62958.12,False
5036,Male,White,38,,,,,Marketing,No,2021,3.46,85279.36,False
5037,Prefer not to say,White,48,,,,,Finance,No,2020,4.0,52454.92,False
5038,Prefer not to say,Black,49,,,,,Marketing,No,2021,3.32,69694.52,False
5039,Female,Asian,26,,,,,Sales,No,2022,3.25,60285.37,False
5040,Male,White,36,,,,,Finance,No,2022,4.6,64407.25,False
5041,Male,Asian,28,,,,,HR,No,2021,3.42,45088.65,False
5042,Male,White,44,,,,,IT,No,2021,4.16,54133.4,False
5043,Male,White,48,,,,,Sales,No,2021,3.32,69341.77,False
5044,Male,White,35,,,,,Operations,Yes,2023,4.83,43649.95,False
5045,Male,White,40,,,,,HR,No,2021,2.96,66961.16,False
5046,Male,White,30,,,,,Finance,No,2020,3.01,73115.76,False
5047,Male,White,45,,,,,Sales,No,2023,4.72,79778.3,False
5048,Prefer not to say,White,36,,,,,Sales,No,2023,3.14,44024.64,True
5049,Male,White,25,,,,,Operations,No,2021,4.78,84743.71,False
5050,Male,White,42,,,,,Operations,No,2020,4.21,90430.45,False
5051,Male,White,34,,,,,IT,No,2023,3.38,71152.27,True
5052,Male,Black,33,,,,,Finance,No,2022,2.05,44486.34,False
5053,Female,White,36,,,,,IT,No,2023,3.48,55272.09,False
5054,Male,White,30,,,,,Sales,No,2021,3.58,64286.04,False
5055,Male,White,25,,,,,IT,No,2020,4.43,69056.95,False
5056,Male,White,30,,,,,Finance,No,2021,4.77,65329.72,False
5057,Male,White,26,,,,,Sales,No,2022,2.95,69217.48,False
5058,Male,Middle Eastern,34,,,,,HR,No,2022,4.14,63638.8,True
5059,Male,White,45,,,,,Sales,No,2022,4.11,68976.61,False
5060,Male,Asian,27,,,,,IT,No,2021,4.36,52282.93,False
5061,Male,White,27,,,,,Sales,No,2023,3.9,59927.2,False
5062,Female,White,39,,,,,IT,No,2021,1.95,51850.85,False
5063,Female,White,45,,,,,IT,Yes,2020,3.38,86258.18,True
5064,Male,White,27,,,,,Finance,No,2023,2.58,86958.51,False
5065,Female,White,38,,,,,Operations,No,2022,3.34,67463.06,True
5066,Female,Asian,39,,,,,Sales,No,2021,4.28,70280.34,False
5067,Female,Asian,34,,,,,Marketing,No,2022,3.74,63736.89,False
5068,Female,White,37,,,,,Finance,No,2022,4.42,62301.54,False
5069,Female,Asian,30,,,,,IT,No,2020,3.77,35120.8,False
5070,Male,White,25,,,,,Operations,Yes,2023,2.46,61067.54,False
5071,Male,Asian,32,,,,,Sales,Yes,2020,1.48,53976.99,False
5072,Male,White,31,,,,,IT,No,2020,3.62,48003.87,False
5073,Female,White,27,,,,,Finance,No,2020,3.33,39290.96,False
5074,Prefer not to say,Asian,25,,,,,Operations,No,2022,2.72,65151.71,False
5075,Male,White,29,,,,,Operations,Yes,2020,2.14,69867.56,False
5076,Male,White,60,,,,,RD,No,2020,2.91,47489.05,False
5077,Male,White,50,,,,,Sales,No,2023,3.34,53811.82,False
5078,Male,White,25,,,,,Sales,No,2023,4.03,82418.33,False
5079,Female,Other,28,,,,,IT,No,2020,3.65,47687.79,True
5080,Male,White,37,,,,,IT,No,2023,4.79,67561.98,False
5081,Female,Latin,33,,,,,HR,No,2023,2.67,57181.06,False
5082,Female,White,26,,,,,Sales,No,2020,4.2,66787.82,False
5083,Female,White,40,,,,,RD,No,2022,3.54,47985.71,False
5084,Male,White,45,,,,,Sales,No,2020,4.06,66351.25,False
5085,Male,White,30,,,,,Operations,No,2023,3.15,67530.84,False
5086,Female,Asian,28,,,,,HR,No,2022,4.36,56678.85,False
5087,Female,Middle Eastern,39,,,,,Sales,No,2021,3.74,60891.22,False
5088,Male,White,35,,,,,Marketing,No,2022,2.96,70169.14,False
5089,Male,White,27,,,,,IT,No,2023,3.49,97876.55,False
5090,Female,Asian,55,,,,,IT,No,2022,3.31,85631.32,True
5091,Female,White,37,,,,,Finance,No,2020,3.89,50978.82,False
5092,Male,White,37,,,,,IT,No,2021,2.56,30226.36,False
5093,Male,White,31,,,,,Sales,No,2021,3.48,73932.43,True
5094,Female,White,25,,,,,Finance,No,2021,3.82,62370.28,False
5095,Male,Latin,59,,,,,Sales,No,2023,3.53,80915.63,False
5096,Male,White,44,,,,,HR,No,2023,4.58,69273.29,False
5097,Male,Asian,54,,,,,Finance,Yes,2021,4.12,59291.15,False
5098,Female,White,24,,,,,RD,No,2022,3.49,75378.91,False
5099,Female,White,42,,,,,Operations,No,2021,3.67,77309.17,True
5100,Female,Middle Eastern,39,,,,,Finance,Yes,2022,3.74,40665.47,False
5101,Male,White,45,,,,,Operations,Yes,2022,3.82,52750.91,True
5102,Male,White,54,,,,,HR,No,2023,2.04,63416.11,False
5103,Female,White,56,,,,,HR,No,2022,3.26,61158.44,False
5104,Male,White,29,,,,,Marketing,No,2021,2.31,61610.25,False
5105,Other,White,37,,,,,Sales,No,2023,4.52,71513.11,False
5106,Male,White,29,,,,,Finance,Yes,2020,3.45,79941.57,False
5107,Male,White,58,,,,,IT,No,2020,3.35,90840.65,False
5108,Female,White,32,,,,,IT,No,2023,4.22,67789.0,False
5109,Other,White,27,,,,,IT,No,2021,3.84,52214.99,False
5110,Male,White,43,,,,,Sales,No,2020,2.6,62789.36,False
5111,Male,White,30,,,,,Finance,No,2020,3.44,63869.72,False
5112,Male,Prefer not to say,26,,,,,Operations,No,2022,3.23,72719.6,False
5113,Female,Black,40,,,,,Finance,No,2022,2.1,58641.05,False
5114,Male,White,32,,,,,Sales,No,2021,2.95,95755.95,False
5115,Male,White,28,,,,,Sales,No,2023,3.35,58077.3,False
5116,Male,White,28,,,,,Finance,No,2021,3.41,70771.26,False
5117,Male,Black,60,,,,,IT,No,2023,2.31,90288.6,False
5118,Female,White,49,,,,,Operations,No,2020,4.42,51724.14,True
5119,Male,White,37,,,,,RD,No,2022,3.42,67177.23,False
5120,Male,Asian,33,,,,,HR,No,2021,3.53,45744.11,False
5121,Male,Middle Eastern,31,,,,,IT,No,2021,3.82,66231.3,False
5122,Female,White,24,,,,,IT,No,2023,2.87,49033.0,True
5123,Female,White,25,,,,,Sales,No,2023,3.87,74245.85,False
5124,Male,White,36,,,,,Finance,No,2021,3.21,67209.78,False
5125,Female,White,26,,,,,Marketing,No,2023,2.78,46891.52,False
5126,Male,White,25,,,,,IT,No,2021,3.96,77608.52,False
5127,Female,White,44,,,,,Operations,No,2021,4.69,62279.39,False
5128,Female,Middle Eastern,29,,,,,IT,No,2021,4.08,72948.9,False
5129,Female,Asian,38,,,,,Operations,No,2020,4.24,39566.03,False
5130,Female,White,39,,,,,Sales,Yes,2023,3.08,64889.78,False
5131,Male,Asian,37,,,,,Sales,No,2022,2.22,68940.11,False
5132,Female,White,47,,,,,Finance,No,2022,4.69,53957.39,False
5133,Male,White,39,,,,,Finance,No,2023,5.0,46114.96,False
5134,Male,White,41,,,,,Marketing,No,2021,4.73,64375.89,False
5135,Male,White,43,,,,,Sales,No,2022,3.23,83421.73,False
5136,Male,White,30,,,,,IT,No,2022,2.58,81888.95,False
5137,Prefer not to say,White,37,,,,,IT,No,2023,2.65,58573.57,True
5138,Male,White,39,,,,,Marketing,No,2022,2.15,45753.72,False
5139,Male,White,30,,,,,HR,No,2021,3.41,58532.3,False
5140,Male,Black,27,,,,,Finance,No,2023,4.78,52175.55,False
5141,Female,Asian,38,,,,,IT,No,2021,3.39,59364.87,False
5142,Female,White,32,,,,,HR,Yes,2022,3.74,58350.98,False
5143,Male,White,25,,,,,IT,No,2022,4.6,53701.04,False
5144,Male,White,30,,,,,Finance,No,2021,3.18,81563.95,True
5145,Female,Black,42,,,,,Sales,No,2020,5.0,55564.09,False
5146,Non-binary/non-conforming,White,40,,,,,IT,No,2022,5.0,71531.23,False
5147,Female,Other,34,,,,,IT,No,2020,3.4,35995.2,False
5148,Male,White,65,,,,,Sales,No,2022,3.04,28636.03,False
5149,Male,White,44,,,,,Operations,No,2020,4.06,43436.81,False
5150,Female,Asian,41,,,,,Sales,No,2020,3.22,47851.65,False
5151,Male,White,38,,,,,HR,No,2020,2.57,73645.34,True
5152,Male,Asian,24,,,,,IT,No,2021,4.52,26879.67,False
5153,Male,White,33,,,,,Finance,No,2020,4.47,88892.78,False
5154,Male,Asian,42,,,,,Operations,No,2020,3.62,60802.64,True
5155,Prefer not to say,White,62,,,,,Sales,No,2020,2.49,85404.42,False
5156,Male,White,27,,,,,Operations,No,2022,2.52,51710.45,False
5157,Male,White,57,,,,,Finance,No,2020,3.59,72557.9,True
5158,Other,White,34,,,,,Marketing,No,2022,3.1,66277.94,False
5159,Male,Black,51,,,,,Sales,No,2020,3.23,69538.77,False
5160,Female,White,29,,,,,Marketing,No,2020,4.32,56573.68,False
5161,Female,White,33,,,,,IT,No,2021,4.09,66330.37,False
5162,Male,White,43,,,,,Finance,No,2022,4.6,81532.93,False
5163,Male,White,31,,,,,Sales,No,2020,2.71,55232.36,True
5164,Male,White,40,,,,,Operations,No,2022,3.23,68633.66,False
5165,Male,White,36,,,,,IT,No,2022,4.11,36682.07,False
5166,Other,White,27,,,,,HR,No,2023,3.86,75537.55,True
5167,Male,White,33,,,,,RD,Yes,2021,4.73,94319.94,False
5168,Male,White,32,,,,,Operations,Yes,2021,3.84,46333.46,False
5169,Male,Prefer not to say,57,,,,,Sales,No,2021,4.98,63629.28,True
5170,Female,White,45,,,,,Marketing,No,2023,3.93,71950.64,False
5171,Female,White,29,,,,,Marketing,No,2023,4.35,60233.56,False
5172,Male,Asian,44,,,,,IT,No,2021,3.24,60728.84,True
5173,Male,Asian,46,,,,,IT,Yes,2023,3.51,53221.51,True
5174,Female,Black,49,,,,,IT,No,2023,4.23,48502.35,False
5175,Female,Middle Eastern,30,,,,,Finance,Yes,2023,4.79,58603.62,False
5176,Female,White,40,,,,,Operations,No,2021,4.08,60375.07,False
5177,Male,White,33,,,,,Marketing,No,2021,3.43,47278.38,False
5178,Female,Black,45,,,,,Sales,No,2021,4.6,53000.01,False
5179,Female,White,39,,,,,HR,No,2023,1.75,81445.77,False
5180,Female,Asian,27,,,,,HR,No,2021,2.36,48614.36,False
5181,Male,White,32,,,,,Finance,No,2023,4.05,46441.18,False
5182,Female,Middle Eastern,48,,,,,Marketing,No,2020,3.51,57710.46,False
5183,Male,White,37,,,,,Sales,No,2023,3.98,54280.81,False
5184,Female,White,63,,,,,Marketing,No,2022,3.55,41330.88,True
5185,Male,Asian,35,,,,,HR,No,2021,3.96,60378.77,False
5186,Male,White,44,,,,,IT,No,2021,2.85,54345.77,False
5187,Female,White,41,,,,,Sales,No,2022,3.96,51178.94,True
5188,Male,White,25,,,,,IT,No,2023,4.3,67301.41,True
5189,Male,Middle Eastern,28,,,,,Finance,No,2020,4.48,42002.38,False
5190,Male,White,27,,,,,Finance,No,2022,5.0,38876.46,False
5191,Male,White,58,,,,,Sales,No,2022,3.7,75063.08,False
5192,Male,White,50,,,,,Sales,No,2023,3.72,36037.5,False
5193,Male,White,53,,,,,HR,No,2021,2.28,50349.83,False
5194,Male,Asian,53,,,,,Sales,Yes,2023,3.07,34202.17,False
5195,Female,White,30,,,,,Operations,No,2022,3.35,53091.32,False
5196,Male,White,58,,,,,IT,No,2022,4.34,71420.88,False
5197,Female,White,31,,,,,Sales,Yes,2021,3.01,61350.26,False
5198,Male,Asian,49,,,,,Sales,No,2021,4.14,90790.29,True
5199,Male,Latin,45,,,,,IT,No,2021,3.5,81303.73,False
5200,Non-binary/non-conforming,White,26,,,,,IT,No,2023,3.36,51032.63,False
5201,Male,White,46,,,,,Finance,Yes,2021,3.7,47044.17,False
5202,Female,White,40,,,,,Operations,No,2022,3.19,97152.29,True
5203,Transgender,White,45,,,,,Finance,No,2022,3.16,80938.58,True
5204,Female,Latin,34,,,,,Operations,No,2020,2.14,67933.3,False
5205,Male,Asian,59,,,,,Operations,No,2023,3.3,59510.5,False
5206,Female,White,46,,,,,Sales,No,2020,3.12,63574.6,False
5207,Male,White,45,,,,,Sales,No,2022,3.09,42768.9,False
5208,Female,White,40,,,,,IT,No,2020,3.83,61967.14,False
5209,Male,White,40,,,,,Operations,No,2022,4.03,66068.47,False
5210,Male,White,37,,,,,Sales,No,2020,3.69,51437.92,False
5211,Male,White,43,,,,,Sales,No,2021,4.3,56922.1,False
5212,Non-binary/non-conforming,White,28,,,,,Operations,No,2020,3.96,87727.65,False
5213,Male,Middle Eastern,31,,,,,Operations,Yes,2021,3.26,63122.38,False
5214,Male,White,37,,,,,Sales,No,2021,3.13,96067.57,False
5215,Female,White,29,,,,,IT,No,2023,3.75,35778.62,False
5216,Male,Asian,43,,,,,Operations,No,2021,3.96,51451.24,False
5217,Male,White,36,,,,,IT,No,2021,4.62,41790.82,False
5218,Male,White,33,,,,,Sales,No,2020,4.45,46858.66,False
5219,Male,White,40,,,,,IT,No,2022,3.07,52576.91,False
5220,Male,White,33,,,,,Marketing,No,2023,3.42,69729.64,False
5221,Female,Asian,31,,,,,Operations,Yes,2021,4.04,57133.98,True
5222,Male,White,37,,,,,Sales,No,2023,4.35,54810.65,True
5223,Female,White,29,,,,,IT,No,2020,4.25,29056.37,False
5224,Male,White,35,,,,,Sales,No,2021,3.45,87165.39,False
5225,Male,White,33,,,,,IT,No,2020,2.5,60713.53,False
5226,Female,Asian,34,,,,,HR,No,2023,2.7,39955.68,False
5227,Male,White,56,,,,,Finance,No,2020,3.72,69123.96,False
5228,Male,Asian,54,,,,,HR,No,2023,3.77,61260.01,False
5229,Female,White,29,,,,,Operations,No,2020,2.62,55347.06,False
5230,Female,White,26,,,,,Operations,No,2023,3.54,61849.73,True
5231,Male,White,55,,,,,HR,No,2022,4.0,47674.55,False
5232,Male,White,43,,,,,Sales,No,2020,2.58,76398.69,False
5233,Female,White,41,,,,,Finance,No,2020,4.38,46043.23,False
5234,Male,White,30,,,,,HR,No,2022,3.2,55916.46,False
5235,Male,White,37,,,,,Finance,No,2022,4.51,74732.03,False
5236,Male,Black,35,,,,,HR,No,2020,3.07,74753.45,True
5237,Male,White,31,,,,,Sales,Yes,2022,2.68,88786.62,True
5238,Female,White,25,,,,,HR,No,2021,3.13,74370.02,True
5239,Male,White,44,,,,,Sales,No,2023,3.42,60138.92,True
5240,Male,White,28,,,,,IT,Yes,2023,3.19,41884.5,False
5241,Female,Asian,26,,,,,Sales,No,2023,3.33,71270.79,False
5242,Male,White,48,,,,,IT,No,2021,3.77,85560.44,False
5243,Female,White,42,,,,,RD,Yes,2022,3.36,50526.73,False
5244,Male,White,31,,,,,Marketing,Yes,2022,3.45,78817.84,False
5245,Male,White,36,,,,,Marketing,No,2020,2.13,60017.33,False
5246,Male,Black,29,,,,,IT,No,2022,3.81,78767.24,False
5247,Male,White,25,,,,,Sales,No,2020,3.43,57277.03,False
5248,Male,White,35,,,,,Finance,No,2021,4.79,94679.77,False
5249,Female,White,27,,,,,Operations,No,2023,2.75,70648.46,True
5250,Male,White,36,,,,,Operations,No,2023,2.05,91963.17,False
5251,Female,Prefer not to say,41,,,,,Sales,No,2023,3.99,53399.6,True
5252,Male,Asian,64,,,,,Operations,No,2022,3.78,63967.9,False
5253,Male,White,43,,,,,Operations,No,2020,2.69,50460.81,False
5254,Male,White,40,,,,,HR,No,2020,2.28,77659.84,False
5255,Female,Middle Eastern,56,,,,,Operations,No,2021,4.73,72206.77,False
5256,Male,White,29,,,,,Marketing,No,2022,4.63,100955.36,False
5257,Female,White,48,,,,,IT,No,2021,1.51,66452.15,False
5258,Prefer not to say,Asian,39,,,,,IT,No,2020,3.13,68275.27,False
5259,Male,White,29,,,,,Sales,No,2020,4.83,57937.54,False
5260,Female,Middle Eastern,48,,,,,IT,No,2023,3.12,67271.04,True
5261,Female,White,25,,,,,Marketing,Yes,2022,3.11,54557.5,False
5262,Female,White,33,,,,,Finance,No,2020,3.27,61398.88,False
5263,Female,Asian,64,,,,,Finance,No,2023,2.6,55987.48,False
5264,Female,White,42,,,,,IT,No,2022,2.14,54938.19,True
5265,Male,Middle Eastern,39,,,,,IT,No,2021,4.34,65944.18,True
5266,Male,White,41,,,,,Finance,No,2022,2.03,59370.57,False
5267,Male,Asian,40,,,,,Finance,No,2022,3.7,53373.63,False
5268,Female,White,46,,,,,Marketing,Yes,2020,4.21,74657.97,False
5269,Male,Asian,33,,,,,Finance,No,2020,2.34,60868.08,False
5270,Non-binary/non-conforming,Middle Eastern,45,,,,,RD,No,2022,2.76,70205.99,False
5271,Female,White,33,,,,,Marketing,No,2020,4.47,39689.19,False
5272,Male,Asian,46,,,,,Sales,No,2020,3.93,64216.69,False
5273,Female,Asian,31,,,,,Marketing,No,2020,3.01,60407.86,True
5274,Male,White,36,,,,,Finance,No,2023,4.46,59024.92,False
5275,Male,Middle Eastern,35,,,,,IT,No,2023,4.47,96275.45,False
5276,Male,White,46,,,,,IT,No,2022,3.72,30661.59,False
5277,Male,White,38,,,,,Sales,No,2020,2.78,76765.51,False
5278,Male,White,46,,,,,Marketing,No,2023,3.17,75692.07,True
5279,Male,White,33,,,,,Finance,No,2022,3.73,73123.74,False
5280,Male,White,39,,,,,IT,No,2020,3.35,67643.19,False
5281,Female,White,40,,,,,Marketing,No,2021,4.25,67399.37,False
5282,Male,White,28,,,,,Sales,No,2020,2.28,78022.63,False
5283,Male,White,36,,,,,HR,No,2020,2.3,54111.69,False
5284,Male,Asian,33,,,,,Finance,No,2023,3.64,62539.14,True
5285,Male,Asian,26,,,,,Marketing,No,2022,3.11,56025.22,False
5286,Male,White,32,,,,,Sales,No,2022,3.0,48593.47,False
5287,Male,Asian,31,,,,,IT,Yes,2023,2.09,68181.79,False
5288,Male,White,35,,,,,Operations,No,2020,3.52,56534.59,True
5289,Male,Middle Eastern,37,,,,,HR,No,2021,3.46,42532.12,False
5290,Male,Prefer not to say,33,,,,,Marketing,No,2020,4.02,56913.34,False
5291,Male,White,32,,,,,Operations,No,2020,3.56,53016.52,True
5292,Male,White,50,,,,,IT,No,2021,3.39,80427.19,False
5293,Prefer not to say,White,28,,,,,Operations,No,2023,4.44,67297.9,False
5294,Male,Asian,61,,,,,Operations,No,2022,2.45,77162.17,False
5295,Male,White,44,,,,,HR,No,2023,3.93,55001.66,False
5296,Female,White,61,,,,,Sales,No,2023,2.16,71863.54,False
5297,Male,Asian,27,,,,,Operations,No,2020,2.83,96834.91,False
5298,Other,White,45,,,,,Marketing,No,2022,2.53,70340.49,False
5299,Male,Asian,43,,,,,IT,No,2022,4.13,70132.26,False
5300,Male,White,29,,,,,Operations,No,2023,3.45,75402.76,False
5301,Male,White,29,,,,,IT,No,2021,3.49,43668.87,False
5302,Male,White,58,,,,,IT,No,2023,2.61,73787.26,True
5303,Male,White,25,,,,,Sales,No,2021,3.26,69596.84,False
5304,Female,White,27,,,,,Sales,No,2022,2.89,56215.49,False
5305,Female,White,38,,,,,Marketing,No,2023,3.81,47600.3,True
5306,Other,White,65,,,,,IT,No,2020,2.71,75409.75,False
5307,Male,Other,56,,,,,Sales,No,2023,4.56,50413.94,False
5308,Male,White,36,,,,,IT,No,2022,2.16,97004.68,False
5309,Male,Asian,27,,,,,Finance,No,2020,2.85,60041.28,False
5310,Female,White,38,,,,,Operations,No,2020,4.84,42918.36,False
5311,Female,White,35,,,,,Finance,No,2021,3.15,52706.85,False
5312,Male,White,44,,,,,Finance,No,2020,2.45,60827.98,False
5313,Male,Asian,37,,,,,Sales,No,2020,3.68,91067.08,True
5314,Male,Asian,36,,,,,Operations,No,2023,3.12,46558.05,False
